Date,City,Temperature,Humidity,Pressure,Wind Speed
2024-02-22,Bangalore,26.14,53,1008,3.98
2024-02-23,Chennai,28.75,83,1002,9.67
2024-02-24,Kolkata,15.87,57,1007,4.68
2024-02-25,Mumbai,29.28,80,1021,5.63
2024-02-26,Delhi,33.04,45,1012,5.48
2024-02-27,Bangalore,37.18,72,1007,4.96
2024-02-28,Chennai,29.55,85,1001,9.99
2024-02-29,Kolkata,28.55,71,1008,4.16
2024-03-01,Mumbai,23.78,80,1019,0.86
2024-03-02,Delhi,36.27,63,1010,4.71
2024-03-03,Bangalore,25.52,57,1024,5.23
2024-03-04,Chennai,20.34,90,1025,6.68
2024-03-05,Kolkata,35.96,75,1004,7.45
2024-03-06,Mumbai,15.28,50,1018,6.97
2024-03-07,Delhi,30.41,55,1016,8.96
2024-03-08,Bangalore,31.6,73,1021,2.43
2024-03-09,Chennai,19.03,48,1018,4.54
2024-03-10,Kolkata,20.05,89,1003,9.59
2024-03-11,Mumbai,21.96,41,1021,8.64
2024-03-12,Delhi,24.13,53,1017,8.55
2024-03-13,Bangalore,19.1,62,1012,4.14
2024-03-14,Chennai,28.82,63,1019,9.06
2024-03-15,Kolkata,37.35,89,1007,9.23
2024-03-16,Mumbai,31.32,83,1006,6.03
2024-03-17,Delhi,15.02,60,1013,6.53
2024-03-18,Bangalore,17.76,84,1015,2.5
2024-03-19,Chennai,27.47,40,1002,8.56
2024-03-20,Kolkata,30.31,63,1023,7.3
2024-03-21,Mumbai,20.9,81,1021,1.84
2024-03-22,Delhi,21.38,82,1004,6.78
2024-03-23,Bangalore,27.51,76,1011,3.75
2024-03-24,Chennai,35.54,67,1019,5.01
2024-03-25,Kolkata,29.82,52,1006,7.04
2024-03-26,Mumbai,24.4,69,1003,9.39
2024-03-27,Delhi,19.85,84,1012,2.06
2024-03-28,Bangalore,20.79,79,1018,3.65
2024-03-29,Chennai,32.81,52,1010,3.84
2024-03-30,Kolkata,39.23,68,1010,7.36
2024-03-31,Mumbai,34.78,82,1022,9.45
2024-04-01,Delhi,25.7,74,1000,4.79
2024-04-02,Bangalore,30.25,77,1001,6.48
2024-04-03,Chennai,26.12,78,1022,6.05
2024-04-04,Kolkata,34.31,72,1025,4.3
2024-04-05,Mumbai,16.76,70,1015,3.81
2024-04-06,Delhi,17.63,82,1011,1.88
2024-04-07,Bangalore,28.33,40,1005,7.04
2024-04-08,Chennai,36.37,66,1010,0.52
2024-04-09,Kolkata,22.18,52,1015,2.8
2024-04-10,Mumbai,22.33,87,1008,7.72
2024-04-11,Delhi,27.56,90,1024,4.21
2024-04-12,Bangalore,16.55,67,1017,7.91
2024-04-13,Chennai,35.74,82,1007,2.35
2024-04-14,Kolkata,19.25,81,1020,3.86
2024-04-15,Mumbai,31.44,79,1012,5.99
2024-04-16,Delhi,37.1,61,1003,7.91
2024-04-17,Bangalore,16.75,47,1017,7.33
2024-04-18,Chennai,30.38,75,1011,1.4
2024-04-19,Kolkata,39.45,67,1016,7.02
2024-04-20,Mumbai,32.31,70,1013,9.89
2024-04-21,Delhi,28.5,45,1019,7.58
2024-04-22,Bangalore,23.62,83,1001,0.53
2024-04-23,Chennai,20.94,45,1020,4.65
2024-04-24,Kolkata,31.0,48,1008,0.73
2024-04-25,Mumbai,36.25,41,1015,4.24
2024-04-26,Delhi,20.77,69,1004,5.79
2024-04-27,Bangalore,18.72,69,1020,7.75
2024-04-28,Chennai,27.76,56,1018,3.68
2024-04-29,Kolkata,37.14,81,1016,2.86
2024-04-30,Mumbai,36.22,50,1003,6.28
2024-05-01,Delhi,17.71,40,1003,5.58
2024-05-02,Bangalore,32.7,51,1009,3.33
2024-05-03,Chennai,39.32,69,1020,6.82
2024-05-04,Kolkata,38.8,88,1007,6.6
2024-05-05,Mumbai,18.93,67,1001,9.87
2024-05-06,Delhi,31.41,41,1005,8.45
2024-05-07,Bangalore,21.93,69,1021,1.61
2024-05-08,Chennai,18.5,59,1021,4.87
2024-05-09,Kolkata,17.34,69,1001,3.1
2024-05-10,Mumbai,18.57,68,1001,1.94
2024-05-11,Delhi,33.2,71,1014,4.28
2024-05-12,Bangalore,36.89,56,1018,5.91
2024-05-13,Chennai,39.07,45,1004,3.77
2024-05-14,Kolkata,24.5,63,1016,8.48
2024-05-15,Mumbai,28.02,41,1016,9.45
2024-05-16,Delhi,27.51,80,1019,2.08
2024-05-17,Bangalore,38.81,55,1006,2.36
2024-05-18,Chennai,18.13,58,1005,8.73
2024-05-19,Kolkata,17.85,62,1022,4.26
2024-05-20,Mumbai,32.87,85,1013,5.62
2024-05-21,Delhi,26.63,58,1012,6.56
2024-05-22,Bangalore,24.76,83,1009,1.53
2024-05-23,Chennai,37.99,84,1024,6.16
2024-05-24,Kolkata,18.83,43,1020,3.48
2024-05-25,Mumbai,31.61,42,1007,4.01
2024-05-26,Delhi,29.17,59,1011,7.16
2024-05-27,Bangalore,25.83,49,1006,1.42
2024-05-28,Chennai,37.38,79,1022,6.24
2024-05-29,Kolkata,16.33,90,1007,6.84
2024-05-30,Mumbai,33.49,66,1012,4.88
2024-05-31,Delhi,26.6,62,1017,6.08
2024-06-01,Bangalore,29.69,81,1010,0.96
2024-06-02,Chennai,33.93,80,1023,7.77
2024-06-03,Kolkata,23.96,82,1020,9.1
2024-06-04,Mumbai,36.53,79,1019,4.21
2024-06-05,Delhi,38.74,71,1020,2.38
2024-06-06,Bangalore,20.43,87,1010,3.45
2024-06-07,Chennai,32.39,82,1012,8.18
2024-06-08,Kolkata,39.42,88,1012,5.8
2024-06-09,Mumbai,34.93,46,1006,5.82
2024-06-10,Delhi,29.71,42,1024,9.01
2024-06-11,Bangalore,36.14,49,1001,5.44
2024-06-12,Chennai,21.38,51,1000,5.61
2024-06-13,Kolkata,18.13,77,1009,1.26
2024-06-14,Mumbai,27.48,55,1020,7.37
2024-06-15,Delhi,20.63,45,1000,7.15
2024-06-16,Bangalore,31.34,42,1003,3.61
2024-06-17,Chennai,22.24,79,1018,4.12
2024-06-18,Kolkata,29.96,57,1021,7.0
2024-06-19,Mumbai,30.27,80,1024,7.12
2024-06-20,Delhi,27.03,47,1003,4.29
2024-06-21,Bangalore,25.32,88,1008,9.21
2024-06-22,Chennai,32.55,59,1002,5.5
2024-06-23,Kolkata,16.83,61,1011,7.37
2024-06-24,Mumbai,33.75,53,1022,2.66
2024-06-25,Delhi,25.91,90,1005,5.55
2024-06-26,Bangalore,39.76,71,1008,9.52
2024-06-27,Chennai,22.44,61,1023,5.2
2024-06-28,Kolkata,31.27,46,1024,5.31
2024-06-29,Mumbai,32.46,80,1013,4.83
2024-06-30,Delhi,30.73,82,1015,4.93
2024-07-01,Bangalore,27.93,46,1016,4.21
2024-07-02,Chennai,26.75,46,1013,3.04
2024-07-03,Kolkata,32.14,60,1008,6.69
2024-07-04,Mumbai,31.3,66,1014,1.78
2024-07-05,Delhi,34.47,76,1021,8.23
2024-07-06,Bangalore,34.32,43,1023,1.2
2024-07-07,Chennai,22.07,44,1010,4.48
2024-07-08,Kolkata,23.45,45,1002,7.03
2024-07-09,Mumbai,22.57,49,1024,2.39
2024-07-10,Delhi,30.0,77,1016,8.51
2024-07-11,Bangalore,29.67,84,1005,2.95
2024-07-12,Chennai,38.06,82,1024,3.21
2024-07-13,Kolkata,31.58,68,1004,1.95
2024-07-14,Mumbai,25.85,72,1018,9.16
2024-07-15,Delhi,32.75,82,1013,7.53
2024-07-16,Bangalore,36.52,56,1005,9.65
2024-07-17,Chennai,24.32,82,1019,9.09
2024-07-18,Kolkata,22.0,55,1020,1.05
2024-07-19,Mumbai,15.31,44,1010,1.18
2024-07-20,Delhi,39.69,58,1019,7.58
2024-07-21,Bangalore,37.75,58,1011,9.73
2024-07-22,Chennai,18.25,57,1001,5.18
2024-07-23,Kolkata,25.69,90,1025,4.32
2024-07-24,Mumbai,27.3,73,1019,0.69
2024-07-25,Delhi,34.34,82,1011,7.29
2024-07-26,Bangalore,26.76,48,1009,2.58
2024-07-27,Chennai,17.19,64,1020,3.58
2024-07-28,Kolkata,39.35,73,1021,2.63
2024-07-29,Mumbai,31.68,66,1006,9.79
2024-07-30,Delhi,31.72,49,1005,3.16
2024-07-31,Bangalore,31.36,44,1003,5.88
2024-08-01,Chennai,30.01,55,1024,2.05
2024-08-02,Kolkata,26.55,87,1010,1.66
2024-08-03,Mumbai,17.51,89,1023,8.27
2024-08-04,Delhi,32.53,41,1005,3.92
2024-08-05,Bangalore,21.3,90,1008,2.0
2024-08-06,Chennai,27.91,68,1006,2.27
2024-08-07,Kolkata,33.41,74,1005,5.37
2024-08-08,Mumbai,16.82,51,1009,8.0
2024-08-09,Delhi,33.38,50,1002,8.3
2024-08-10,Bangalore,26.19,85,1025,2.3
2024-08-11,Chennai,31.95,90,1010,3.88
2024-08-12,Kolkata,20.86,41,1012,9.33
2024-08-13,Mumbai,25.13,77,1008,3.12
2024-08-14,Delhi,19.22,54,1015,2.51
2024-08-15,Bangalore,21.95,50,1007,5.12
2024-08-16,Chennai,35.3,48,1004,0.79
2024-08-17,Kolkata,34.51,85,1003,8.93
2024-08-18,Mumbai,18.11,47,1017,2.42
2024-08-19,Delhi,39.73,42,1021,8.23
2024-08-20,Bangalore,20.5,57,1023,2.65
2024-08-21,Chennai,25.5,76,1009,1.67
2024-08-22,Kolkata,17.8,85,1024,1.37
2024-08-23,Mumbai,25.89,78,1011,3.42
2024-08-24,Delhi,21.33,41,1002,7.35
2024-08-25,Bangalore,20.83,50,1014,3.31
2024-08-26,Chennai,28.15,69,1006,1.09
2024-08-27,Kolkata,29.14,55,1015,4.61
2024-08-28,Mumbai,28.94,40,1012,2.5
2024-08-29,Delhi,34.17,82,1010,1.34
2024-08-30,Bangalore,20.67,45,1014,4.91
2024-08-31,Chennai,35.89,48,1006,0.53
2024-09-01,Kolkata,19.01,89,1011,4.44
2024-09-02,Mumbai,15.0,75,1017,1.93
2024-09-03,Delhi,30.96,81,1015,1.56
2024-09-04,Bangalore,31.3,84,1013,4.48
2024-09-05,Chennai,16.76,68,1002,3.3
2024-09-06,Kolkata,16.64,77,1000,3.31
2024-09-07,Mumbai,22.96,60,1001,6.64
2024-09-08,Delhi,39.95,72,1008,6.99
2024-09-09,Bangalore,38.27,45,1002,1.42
2024-09-10,Chennai,26.35,63,1021,2.26
2024-09-11,Kolkata,38.96,90,1005,6.36
2024-09-12,Mumbai,15.73,43,1012,6.63
2024-09-13,Delhi,25.67,79,1002,3.96
2024-09-14,Bangalore,32.5,85,1009,6.68
2024-09-15,Chennai,17.61,85,1017,4.88
2024-09-16,Kolkata,20.15,65,1004,4.04
2024-09-17,Mumbai,39.23,82,1001,3.27
2024-09-18,Delhi,29.45,80,1004,3.76
2024-09-19,Bangalore,35.53,44,1004,7.57
2024-09-20,Chennai,39.85,88,1012,1.86
2024-09-21,Kolkata,31.53,76,1018,8.24
2024-09-22,Mumbai,36.45,81,1003,4.62
2024-09-23,Delhi,27.27,88,1004,3.37
2024-09-24,Bangalore,15.53,57,1017,6.1
2024-09-25,Chennai,28.03,86,1018,6.43
2024-09-26,Kolkata,15.42,68,1016,4.07
2022-01-01,Mumbai,17.49,46,1024,6.7
2022-01-02,Delhi,27.21,40,1008,2.66
2022-01-03,Bangalore,19.38,64,1021,3.72
2022-01-04,Chennai,36.94,46,1024,2.74
2022-01-05,Kolkata,39.24,78,1023,8.91
2022-01-06,Mumbai,25.62,56,1020,9.82
2022-01-07,Delhi,16.72,53,1001,4.13
2022-01-08,Bangalore,24.07,57,1023,3.01
2022-01-09,Chennai,26.19,62,1006,7.52
2022-01-10,Kolkata,24.59,47,1017,8.16
2022-01-11,Mumbai,23.49,51,1011,0.62
2022-01-12,Delhi,15.97,86,1022,7.54
2022-01-13,Bangalore,39.92,44,1007,4.64
2022-01-14,Chennai,35.47,58,1008,9.86
2022-01-15,Kolkata,15.8,52,1005,0.8
2022-01-16,Mumbai,31.58,43,1009,2.62
2022-01-17,Delhi,15.9,60,1000,7.57
2022-01-18,Bangalore,27.02,69,1020,9.12
2022-01-19,Chennai,23.99,69,1016,1.82
2022-01-20,Kolkata,34.89,78,1006,1.54
2022-01-21,Mumbai,20.36,75,1017,4.3
2022-01-22,Delhi,17.98,66,1014,7.92
2022-01-23,Bangalore,27.55,52,1015,5.51
2022-01-24,Chennai,16.17,64,1007,9.62
2022-01-25,Kolkata,28.02,70,1024,2.66
2022-01-26,Mumbai,29.2,51,1000,8.6
2022-01-27,Delhi,30.08,89,1017,3.39
2022-01-28,Bangalore,21.5,47,1025,1.25
2022-01-29,Chennai,16.55,80,1025,2.82
2022-01-30,Kolkata,31.88,63,1013,6.68
2022-01-31,Mumbai,20.5,85,1016,1.32
2022-02-01,Delhi,38.03,87,1012,1.2
2022-02-02,Bangalore,31.48,41,1011,0.71
2022-02-03,Chennai,33.31,52,1000,2.66
2022-02-04,Kolkata,30.32,74,1025,9.09
2022-02-05,Mumbai,35.47,76,1010,6.74
2022-02-06,Delhi,20.7,89,1007,7.36
2022-02-07,Bangalore,25.98,42,1023,9.23
2022-02-08,Chennai,37.15,63,1010,7.76
2022-02-09,Kolkata,37.32,90,1008,9.74
2022-02-10,Mumbai,36.54,82,1022,7.13
2022-02-11,Delhi,28.59,44,1009,4.93
2022-02-12,Bangalore,39.11,70,1018,8.02
2022-02-13,Chennai,31.92,85,1011,9.51
2022-02-14,Kolkata,34.01,47,1016,8.44
2022-02-15,Mumbai,30.44,90,1006,9.88
2022-02-16,Delhi,28.91,42,1023,4.2
2022-02-17,Bangalore,30.38,84,1004,4.71
2022-02-18,Chennai,29.65,79,1000,2.94
2022-02-19,Kolkata,22.45,56,1004,9.15
2022-02-20,Mumbai,32.47,73,1011,6.39
2022-02-21,Delhi,38.88,44,1010,1.89
2022-02-22,Bangalore,27.4,45,1009,5.04
2022-02-23,Chennai,16.63,72,1013,3.39
2022-02-24,Kolkata,32.39,88,1012,4.42
2022-02-25,Mumbai,30.44,65,1003,6.73
2022-02-26,Delhi,38.71,81,1014,9.58
2022-02-27,Bangalore,16.89,59,1007,4.7
2022-02-28,Chennai,25.62,87,1021,7.7
2022-03-01,Kolkata,30.91,68,1008,6.1
2022-03-02,Mumbai,37.4,41,1010,8.14
2022-03-03,Delhi,38.35,85,1008,8.7
2022-03-04,Bangalore,20.99,85,1001,2.59
2022-03-05,Chennai,28.38,64,1007,0.97
2022-03-06,Kolkata,27.81,78,1025,6.35
2022-03-07,Mumbai,24.9,58,1020,2.05
2022-03-08,Delhi,23.27,59,1012,3.95
2022-03-09,Bangalore,34.37,48,1005,8.59
2022-03-10,Chennai,29.04,89,1009,5.64
2022-03-11,Kolkata,20.5,84,1019,2.05
2022-03-12,Mumbai,22.95,84,1024,3.76
2022-03-13,Delhi,31.4,62,1008,7.58
2022-03-14,Bangalore,39.03,77,1021,0.9
2022-03-15,Chennai,22.26,57,1009,5.91
2022-03-16,Kolkata,18.55,76,1023,4.52
2022-03-17,Mumbai,27.7,53,1023,1.94
2022-03-18,Delhi,31.22,42,1017,8.61
2022-03-19,Bangalore,19.55,64,1025,2.31
2022-03-20,Chennai,35.81,61,1007,0.82
2022-03-21,Kolkata,24.41,79,1009,1.41
2022-03-22,Mumbai,21.08,40,1013,2.63
2022-03-23,Delhi,18.62,62,1013,2.48
2022-03-24,Bangalore,33.53,58,1013,5.36
2022-03-25,Chennai,18.67,82,1020,4.82
2022-03-26,Kolkata,29.29,67,1004,0.7
2022-03-27,Mumbai,33.79,48,1023,2.94
2022-03-28,Delhi,38.42,64,1002,4.69
2022-03-29,Bangalore,21.2,53,1016,5.89
2022-03-30,Chennai,27.32,40,1002,6.59
2022-03-31,Kolkata,31.96,53,1009,1.26
2022-04-01,Mumbai,16.83,67,1006,6.47
2022-04-02,Delhi,38.68,42,1023,6.59
2022-04-03,Bangalore,21.33,87,1008,2.65
2022-04-04,Chennai,32.59,69,1003,4.53
2022-04-05,Kolkata,39.08,84,1014,7.01
2022-04-06,Mumbai,17.75,72,1023,7.38
2022-04-07,Delhi,29.0,89,1007,6.8
2022-04-08,Bangalore,25.51,87,1016,9.32
2022-04-09,Chennai,34.29,88,1024,2.71
2022-04-10,Kolkata,37.39,88,1023,3.9
2022-04-11,Mumbai,21.77,77,1017,5.74
2022-04-12,Delhi,17.02,47,1020,9.09
2022-04-13,Bangalore,16.34,78,1010,7.73
2022-04-14,Chennai,26.52,49,1002,3.44
2022-04-15,Kolkata,27.5,90,1016,9.65
2022-04-16,Mumbai,39.33,65,1005,9.15
2022-04-17,Delhi,19.29,56,1007,9.62
2022-04-18,Bangalore,24.14,63,1015,9.56
2022-04-19,Chennai,21.4,61,1011,4.54
2022-04-20,Kolkata,34.81,42,1021,0.95
2022-04-21,Mumbai,22.58,78,1000,6.91
2022-04-22,Delhi,32.17,72,1013,8.57
2022-04-23,Bangalore,37.19,65,1005,2.18
2022-04-24,Chennai,20.52,51,1015,5.67
2022-04-25,Kolkata,23.11,72,1006,2.62
2022-04-26,Mumbai,25.28,56,1003,3.28
2022-04-27,Delhi,33.27,77,1021,5.53
2022-04-28,Bangalore,25.04,54,1018,2.01
2022-04-29,Chennai,26.69,80,1007,8.5
2022-04-30,Kolkata,15.17,44,1014,5.05
2022-05-01,Mumbai,19.46,54,1013,5.06
2022-05-02,Delhi,25.71,52,1020,6.89
2022-05-03,Bangalore,33.96,68,1014,8.29
2022-05-04,Chennai,28.72,51,1003,9.5
2022-05-05,Kolkata,25.44,55,1020,2.62
2022-05-06,Mumbai,19.22,50,1014,0.6
2022-05-07,Delhi,35.31,68,1016,3.21
2022-05-08,Bangalore,22.69,63,1017,2.95
2022-05-09,Chennai,31.12,58,1017,8.65
2022-05-10,Kolkata,24.93,71,1017,0.53
2022-05-11,Mumbai,26.86,71,1021,8.97
2022-05-12,Delhi,34.45,70,1022,2.97
2022-05-13,Bangalore,27.74,89,1007,9.84
2022-05-14,Chennai,16.6,89,1012,6.26
2022-05-15,Kolkata,29.08,74,1012,0.53
2022-05-16,Mumbai,28.61,44,1000,3.83
2022-05-17,Delhi,33.56,60,1018,1.0
2022-05-18,Bangalore,23.91,89,1010,3.36
2022-05-19,Chennai,38.11,77,1010,2.65
2022-05-20,Kolkata,16.11,82,1022,1.79
2022-05-21,Mumbai,33.76,85,1004,3.19
2022-05-22,Delhi,27.8,77,1001,7.02
2022-05-23,Bangalore,28.93,72,1019,8.48
2022-05-24,Chennai,29.39,40,1012,5.4
2022-05-25,Kolkata,24.48,77,1009,5.38
2022-05-26,Mumbai,36.96,78,1004,2.06
2022-05-27,Delhi,36.48,66,1000,9.52
2022-05-28,Bangalore,26.85,49,1022,6.66
2022-05-29,Chennai,17.89,86,1000,1.09
2022-05-30,Kolkata,29.64,56,1000,2.76
2022-05-31,Mumbai,28.83,42,1015,4.96
2022-06-01,Delhi,32.2,57,1008,1.83
2022-06-02,Bangalore,39.38,58,1010,6.45
2022-06-03,Chennai,38.64,46,1009,4.66
2022-06-04,Kolkata,16.51,63,1005,2.63
2022-06-05,Mumbai,38.19,71,1000,7.85
2022-06-06,Delhi,33.01,83,1015,3.5
2022-06-07,Bangalore,18.48,72,1024,6.38
2022-06-08,Chennai,36.46,56,1002,8.92
2022-06-09,Kolkata,23.08,85,1015,9.75
2022-06-10,Mumbai,29.79,81,1000,0.65
2022-06-11,Delhi,33.38,69,1011,4.24
2022-06-12,Bangalore,34.93,63,1022,4.26
2022-06-13,Chennai,39.42,87,1017,7.03
2022-06-14,Kolkata,35.11,75,1008,5.27
2022-06-15,Mumbai,16.93,59,1021,2.73
2022-06-16,Delhi,35.89,51,1006,5.15
2022-06-17,Bangalore,22.23,67,1023,6.26
2022-06-18,Chennai,27.12,78,1008,1.0
2022-06-19,Kolkata,36.53,68,1005,7.32
2022-06-20,Mumbai,21.81,44,1018,4.66
2022-06-21,Delhi,23.23,58,1017,1.77
2022-06-22,Bangalore,25.54,53,1008,0.56
2022-06-23,Chennai,17.24,47,1019,9.53
2022-06-24,Kolkata,33.95,46,1011,2.98
2022-06-25,Mumbai,25.03,45,1002,3.31
2022-06-26,Delhi,31.26,88,1025,1.07
2022-06-27,Bangalore,25.42,46,1009,7.45
2022-06-28,Chennai,24.77,71,1012,6.95
2022-06-29,Kolkata,31.67,65,1015,3.76
2022-06-30,Mumbai,36.6,45,1011,5.52
2022-07-01,Delhi,21.91,45,1010,7.18
2022-07-02,Bangalore,26.96,65,1001,4.84
2022-07-03,Chennai,36.81,43,1019,8.08
2022-07-04,Kolkata,34.82,42,1023,1.62
2022-07-05,Mumbai,32.89,89,1001,3.99
2022-07-06,Delhi,38.64,70,1006,3.76
2022-07-07,Bangalore,35.49,40,1013,6.74
2022-07-08,Chennai,29.16,85,1020,5.28
2022-07-09,Kolkata,32.93,84,1001,6.6
2022-07-10,Mumbai,25.62,68,1023,2.6
2022-07-11,Delhi,26.35,53,1000,1.32
2022-07-12,Bangalore,25.01,85,1013,9.97
2022-07-13,Chennai,31.39,86,1010,4.3
2022-07-14,Kolkata,38.66,82,1006,7.2
2022-07-15,Mumbai,19.98,42,1013,9.73
2022-07-16,Delhi,35.49,76,1010,3.04
2022-07-17,Bangalore,27.47,67,1009,2.17
2022-07-18,Chennai,27.21,66,1002,8.68
2022-07-19,Kolkata,38.79,65,1008,6.19
2022-07-20,Mumbai,19.47,45,1001,8.89
2022-07-21,Delhi,19.36,90,1025,7.35
2022-07-22,Bangalore,38.39,62,1019,6.96
2022-07-23,Chennai,20.58,53,1020,4.51
2022-07-24,Kolkata,35.28,78,1013,9.02
2022-07-25,Mumbai,17.62,65,1006,3.29
2022-07-26,Delhi,30.09,88,1016,0.57
2022-07-27,Bangalore,34.48,83,1001,9.33
2022-07-28,Chennai,21.65,84,1010,6.86
2022-07-29,Kolkata,26.11,66,1015,5.33
2022-07-30,Mumbai,39.52,84,1003,2.34
2022-07-31,Delhi,15.49,90,1011,1.5
2022-08-01,Bangalore,36.63,58,1016,2.39
2022-08-02,Chennai,18.36,88,1020,1.79
2022-08-03,Kolkata,16.38,49,1000,8.86
2022-08-04,Mumbai,24.38,71,1021,9.79
2022-08-05,Delhi,23.18,77,1009,4.06
2022-08-06,Bangalore,36.21,75,1006,6.82
2022-08-07,Chennai,38.64,86,1024,9.99
2022-08-08,Kolkata,27.35,78,1012,6.62
2022-08-09,Mumbai,28.9,67,1003,8.8
2022-08-10,Delhi,24.97,46,1009,9.25
2022-08-11,Bangalore,39.18,83,1017,3.29
2022-08-12,Chennai,29.91,49,1025,3.08
2022-08-13,Kolkata,23.79,51,1013,8.48
2022-08-14,Mumbai,35.33,62,1010,6.18
2022-08-15,Delhi,23.97,55,1017,1.21
2022-08-16,Bangalore,24.96,59,1009,4.74
2022-08-17,Chennai,25.17,53,1009,2.41
2022-08-18,Kolkata,28.17,66,1008,3.6
2022-08-19,Mumbai,15.24,56,1001,6.19
2022-08-20,Delhi,39.93,82,1001,0.87
2022-08-21,Bangalore,20.66,59,1019,8.89
2022-08-22,Chennai,33.5,61,1014,8.77
2022-08-23,Kolkata,36.3,65,1001,4.02
2022-08-24,Mumbai,26.35,63,1014,4.49
2022-08-25,Delhi,31.28,65,1004,7.95
2022-08-26,Bangalore,38.51,48,1013,3.96
2022-08-27,Chennai,17.32,60,1023,2.49
2022-08-28,Kolkata,23.82,65,1003,4.84
2022-08-29,Mumbai,33.33,80,1024,7.83
2022-08-30,Delhi,39.79,55,1016,1.46
2022-08-31,Bangalore,19.54,67,1016,7.82
2022-09-01,Chennai,33.65,55,1015,9.16
2022-09-02,Kolkata,28.06,53,1025,5.05
2022-09-03,Mumbai,38.23,70,1018,5.5
2022-09-04,Delhi,27.91,64,1002,1.97
2022-09-05,Bangalore,20.72,46,1011,5.37
2022-09-06,Chennai,19.87,49,1008,5.64
2022-09-07,Kolkata,16.65,48,1022,8.09
2022-09-08,Mumbai,27.83,41,1020,1.93
2022-09-09,Delhi,27.75,84,1021,3.56
2022-09-10,Bangalore,30.9,66,1001,2.9
2022-09-11,Chennai,17.93,86,1002,5.34
2022-09-12,Kolkata,20.67,80,1014,4.48
2022-09-13,Mumbai,15.76,88,1023,0.61
2022-09-14,Delhi,30.84,71,1005,5.47
2022-09-15,Bangalore,20.09,77,1012,4.2
2022-09-16,Chennai,24.37,67,1002,3.73
2022-09-17,Kolkata,37.98,61,1012,2.4
2022-09-18,Mumbai,29.78,90,1025,2.99
2022-09-19,Delhi,34.79,79,1006,9.58
2022-09-20,Bangalore,23.08,42,1003,3.85
2022-09-21,Chennai,21.32,56,1025,5.05
2022-09-22,Kolkata,31.24,64,1003,7.73
2022-09-23,Mumbai,23.94,89,1019,4.49
2022-09-24,Delhi,33.89,69,1017,4.84
2022-09-25,Bangalore,30.56,84,1005,7.06
2022-09-26,Chennai,16.66,74,1024,6.56
2022-09-27,Kolkata,16.13,42,1010,6.64
2022-09-28,Mumbai,28.37,75,1010,3.05
2022-09-29,Delhi,20.59,64,1003,6.88
2022-09-30,Bangalore,35.41,66,1001,2.83
2022-10-01,Chennai,26.97,78,1012,9.58
2022-10-02,Kolkata,16.86,78,1002,7.5
2022-10-03,Mumbai,20.24,63,1010,3.62
2022-10-04,Delhi,36.08,67,1018,7.54
2022-10-05,Bangalore,32.2,60,1016,4.59
2022-10-06,Chennai,18.87,57,1013,8.84
2022-10-07,Kolkata,27.32,74,1005,7.19
2022-10-08,Mumbai,34.08,48,1015,2.91
2022-10-09,Delhi,26.11,43,1004,0.58
2022-10-10,Bangalore,28.76,83,1023,4.02
2022-10-11,Chennai,39.18,89,1022,2.79
2022-10-12,Kolkata,17.97,45,1025,8.29
2022-10-13,Mumbai,19.48,67,1006,5.17
2022-10-14,Delhi,31.24,48,1005,3.75
2022-10-15,Bangalore,19.3,40,1005,6.57
2022-10-16,Chennai,19.01,51,1001,4.28
2022-10-17,Kolkata,27.77,59,1006,6.04
2022-10-18,Mumbai,28.0,63,1024,1.89
2022-10-19,Delhi,33.19,86,1005,4.38
2022-10-20,Bangalore,34.6,45,1012,1.13
2022-10-21,Chennai,20.36,62,1002,7.74
2022-10-22,Kolkata,27.2,87,1003,1.54
2022-10-23,Mumbai,18.92,78,1020,4.47
2022-10-24,Delhi,34.69,90,1020,8.72
2022-10-25,Bangalore,32.94,64,1017,1.1
2022-10-26,Chennai,22.0,81,1003,8.3
2022-10-27,Kolkata,37.87,53,1001,8.25
2022-10-28,Mumbai,18.17,75,1000,1.43
2022-10-29,Delhi,38.27,70,1023,4.59
2022-10-30,Bangalore,36.3,47,1018,2.74
2022-10-31,Chennai,19.61,82,1018,1.37
2022-11-01,Kolkata,37.38,44,1003,3.07
2022-11-02,Mumbai,25.86,61,1007,5.54
2022-11-03,Delhi,22.37,80,1012,0.77
2022-11-04,Bangalore,29.94,63,1013,4.65
2022-11-05,Chennai,36.81,76,1015,3.16
2022-11-06,Kolkata,21.92,43,1010,5.42
2022-11-07,Mumbai,20.73,72,1023,5.66
2022-11-08,Delhi,31.44,73,1018,3.39
2022-11-09,Bangalore,17.37,49,1006,4.68
2022-11-10,Chennai,24.36,83,1003,1.56
2022-11-11,Kolkata,24.95,72,1017,6.92
2022-11-12,Mumbai,19.09,47,1000,2.56
2022-11-13,Delhi,17.07,90,1006,3.44
2022-11-14,Bangalore,18.03,80,1010,4.8
2022-11-15,Chennai,23.57,75,1009,9.01
2022-11-16,Kolkata,23.06,41,1007,7.91
2022-11-17,Mumbai,38.18,67,1022,7.28
2022-11-18,Delhi,30.44,63,1017,9.52
2022-11-19,Bangalore,28.79,56,1004,5.58
2022-11-20,Chennai,22.18,70,1020,6.65
2022-11-21,Kolkata,18.36,86,1021,1.4
2022-11-22,Mumbai,25.66,56,1013,1.32
2022-11-23,Delhi,26.41,69,1003,2.81
